fecha,DELITO DE BAJO IMPACTO,FEMINICIDIO,HECHO NO DELICTIVO,HOMICIDIO DOLOSO,LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO,PLAGIO O SECUESTRO,ROBO A CASA HABITACIÓN CON VIOLENCIA,ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,ROBO A PASAJERO A BORDO DE MICROBUS CON Y SIN VIOLENCIA,ROBO A PASAJERO A BORDO DE TAXI CON VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,ROBO A REPARTIDOR CON Y SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,ROBO A TRANSPORTISTA CON Y SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,SECUESTRO,VIOLACIÓN,total_delitos
2018-03-17,511.0,0.0,39.0,4.0,5.0,0.0,2.0,0.0,5.0,0.0,0.0,17.0,6.0,88.0,0.0,44.0,0.0,6.0,727.0
2018-03-18,438.0,0.0,24.0,5.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,7.0,0.0,67.0,0.0,34.0,0.0,2.0,591.0
2018-03-19,383.0,0.0,29.0,1.0,2.0,0.0,0.0,0.0,14.0,4.0,1.0,5.0,4.0,47.0,0.0,39.0,0.0,3.0,532.0
2018-03-20,585.0,0.0,34.0,3.0,3.0,0.0,0.0,2.0,10.0,1.0,0.0,18.0,10.0,72.0,0.0,41.0,0.0,6.0,785.0
2018-03-21,564.0,0.0,40.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,15.0,5.0,67.0,0.0,40.0,0.0,4.0,747.0
2018-03-22,511.0,0.0,31.0,5.0,1.0,0.0,0.0,4.0,12.0,2.0,0.0,7.0,9.0,75.0,0.0,44.0,0.0,2.0,703.0
2018-03-23,556.0,0.0,49.0,5.0,0.0,0.0,2.0,2.0,14.0,3.0,1.0,13.0,5.0,77.0,0.0,57.0,1.0,5.0,790.0
2018-03-24,412.0,0.0,20.0,3.0,2.0,0.0,0.0,1.0,4.0,3.0,0.0,18.0,6.0,60.0,0.0,49.0,0.0,0.0,578.0
2018-03-25,443.0,0.0,40.0,2.0,5.0,0.0,2.0,0.0,10.0,2.0,2.0,3.0,1.0,48.0,0.0,35.0,0.0,4.0,597.0
2018-03-26,519.0,0.0,28.0,3.0,5.0,0.0,3.0,1.0,7.0,4.0,0.0,7.0,2.0,66.0,1.0,37.0,0.0,3.0,686.0
2018-03-27,492.0,0.0,29.0,3.0,2.0,0.0,4.0,2.0,5.0,0.0,1.0,12.0,4.0,60.0,1.0,43.0,0.0,4.0,662.0
2018-03-28,475.0,0.0,27.0,6.0,2.0,0.0,2.0,0.0,6.0,2.0,1.0,11.0,8.0,72.0,0.0,37.0,0.0,3.0,652.0
2018-03-29,379.0,0.0,26.0,3.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,7.0,3.0,50.0,0.0,23.0,0.0,3.0,502.0
2018-03-30,329.0,0.0,17.0,5.0,3.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,1.0,36.0,0.0,24.0,0.0,5.0,433.0
2018-03-31,346.0,0.0,16.0,2.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,3.0,4.0,36.0,0.0,14.0,0.0,6.0,437.0
2018-04-01,425.0,0.0,21.0,1.0,3.0,0.0,2.0,0.0,12.0,1.0,0.0,1.0,2.0,37.0,0.0,19.0,0.0,10.0,534.0
2018-04-02,500.0,0.0,40.0,4.0,1.0,0.0,1.0,1.0,6.0,2.0,1.0,7.0,9.0,59.0,0.0,26.0,0.0,3.0,660.0
2018-04-03,557.0,0.0,19.0,6.0,3.0,0.0,0.0,0.0,7.0,3.0,0.0,16.0,5.0,52.0,0.0,42.0,0.0,5.0,715.0
2018-04-04,526.0,0.0,27.0,1.0,1.0,0.0,1.0,1.0,19.0,1.0,0.0,16.0,13.0,75.0,0.0,31.0,0.0,4.0,716.0
2018-04-05,540.0,0.0,25.0,2.0,3.0,0.0,2.0,2.0,11.0,1.0,0.0,11.0,8.0,75.0,0.0,32.0,0.0,3.0,715.0
2018-04-06,515.0,0.0,34.0,2.0,2.0,0.0,1.0,2.0,5.0,3.0,1.0,29.0,5.0,63.0,0.0,29.0,0.0,3.0,694.0
2018-04-07,450.0,0.0,29.0,4.0,3.0,0.0,1.0,0.0,12.0,2.0,0.0,14.0,3.0,66.0,0.0,27.0,0.0,3.0,614.0
2018-04-08,399.0,0.0,22.0,6.0,5.0,0.0,3.0,0.0,13.0,2.0,1.0,4.0,0.0,44.0,0.0,36.0,0.0,3.0,538.0
2018-04-09,520.0,0.0,42.0,3.0,4.0,0.0,1.0,0.0,7.0,3.0,1.0,20.0,9.0,97.0,0.0,42.0,0.0,2.0,751.0
2018-04-10,548.0,0.0,35.0,3.0,1.0,0.0,2.0,1.0,12.0,3.0,0.0,13.0,2.0,49.0,0.0,40.0,0.0,2.0,711.0
2018-04-11,523.0,0.0,37.0,3.0,1.0,0.0,1.0,2.0,13.0,3.0,1.0,13.0,4.0,73.0,0.0,38.0,0.0,0.0,712.0
2018-04-12,476.0,0.0,27.0,7.0,2.0,0.0,1.0,1.0,16.0,3.0,0.0,9.0,5.0,77.0,0.0,50.0,0.0,0.0,674.0
2018-04-13,574.0,0.0,22.0,7.0,0.0,0.0,3.0,2.0,10.0,4.0,1.0,15.0,10.0,60.0,0.0,35.0,0.0,5.0,748.0
2018-04-14,446.0,0.0,23.0,7.0,4.0,0.0,1.0,0.0,10.0,0.0,0.0,14.0,6.0,55.0,0.0,33.0,0.0,2.0,601.0
2018-04-15,461.0,0.0,29.0,6.0,8.0,0.0,1.0,0.0,9.0,0.0,0.0,6.0,1.0,53.0,0.0,26.0,0.0,9.0,609.0
2018-04-16,574.0,0.0,33.0,2.0,2.0,0.0,1.0,1.0,10.0,1.0,2.0,21.0,5.0,71.0,0.0,48.0,0.0,6.0,777.0
2018-04-17,519.0,0.0,34.0,2.0,3.0,0.0,2.0,0.0,15.0,1.0,0.0,9.0,5.0,66.0,0.0,44.0,0.0,2.0,702.0
2018-04-18,562.0,0.0,43.0,4.0,4.0,0.0,1.0,0.0,10.0,2.0,1.0,19.0,6.0,67.0,1.0,35.0,0.0,2.0,757.0
2018-04-19,504.0,0.0,26.0,4.0,1.0,0.0,1.0,1.0,15.0,2.0,1.0,18.0,4.0,61.0,1.0,21.0,0.0,2.0,662.0
2018-04-20,623.0,0.0,29.0,3.0,2.0,0.0,1.0,1.0,13.0,4.0,1.0,17.0,7.0,82.0,0.0,38.0,0.0,1.0,822.0
2018-04-21,471.0,0.0,22.0,4.0,2.0,0.0,0.0,0.0,12.0,3.0,0.0,17.0,5.0,59.0,0.0,26.0,0.0,4.0,625.0
2018-04-22,405.0,0.0,31.0,10.0,3.0,0.0,0.0,0.0,15.0,2.0,1.0,3.0,0.0,41.0,0.0,25.0,0.0,2.0,538.0
2018-04-23,520.0,0.0,35.0,5.0,1.0,0.0,0.0,0.0,13.0,2.0,1.0,7.0,5.0,80.0,0.0,29.0,0.0,2.0,700.0
2018-04-24,519.0,0.0,54.0,4.0,1.0,0.0,1.0,3.0,12.0,2.0,1.0,13.0,5.0,59.0,0.0,23.0,1.0,5.0,703.0
2018-04-25,514.0,0.0,32.0,6.0,1.0,0.0,2.0,1.0,9.0,1.0,2.0,15.0,9.0,66.0,1.0,40.0,1.0,4.0,704.0
2018-04-26,476.0,0.0,33.0,1.0,1.0,0.0,3.0,0.0,12.0,1.0,0.0,12.0,6.0,71.0,0.0,33.0,0.0,4.0,653.0
2018-04-27,559.0,0.0,40.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,4.0,68.0,0.0,40.0,0.0,7.0,752.0
2018-04-28,438.0,0.0,24.0,4.0,5.0,0.0,1.0,0.0,8.0,1.0,0.0,16.0,4.0,49.0,0.0,30.0,0.0,6.0,586.0
2018-04-29,361.0,0.0,21.0,9.0,2.0,0.0,1.0,0.0,9.0,3.0,0.0,6.0,0.0,42.0,1.0,31.0,1.0,4.0,491.0
2018-04-30,518.0,0.0,29.0,8.0,1.0,0.0,2.0,3.0,10.0,2.0,0.0,11.0,9.0,58.0,0.0,39.0,0.0,2.0,692.0
2018-05-01,487.0,0.0,29.0,4.0,2.0,0.0,1.0,0.0,16.0,2.0,0.0,4.0,3.0,42.0,0.0,34.0,0.0,5.0,629.0
2018-05-02,519.0,0.0,19.0,6.0,7.0,0.0,1.0,5.0,14.0,4.0,0.0,14.0,10.0,79.0,0.0,57.0,0.0,3.0,738.0
2018-05-03,525.0,0.0,28.0,4.0,0.0,0.0,0.0,2.0,18.0,2.0,0.0,24.0,6.0,71.0,0.0,40.0,0.0,1.0,721.0
2018-05-04,576.0,0.0,22.0,5.0,1.0,0.0,1.0,2.0,24.0,2.0,0.0,21.0,10.0,68.0,0.0,43.0,0.0,5.0,780.0
2018-05-05,461.0,0.0,23.0,3.0,5.0,0.0,0.0,0.0,14.0,1.0,0.0,12.0,4.0,67.0,0.0,39.0,0.0,2.0,631.0
2018-05-06,394.0,0.0,19.0,7.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0,40.0,0.0,33.0,0.0,2.0,514.0
2018-05-07,489.0,0.0,38.0,2.0,3.0,0.0,2.0,0.0,12.0,1.0,0.0,15.0,10.0,64.0,1.0,36.0,0.0,3.0,676.0
2018-05-08,474.0,0.0,28.0,6.0,2.0,0.0,4.0,0.0,7.0,7.0,0.0,14.0,6.0,53.0,0.0,43.0,0.0,5.0,649.0
2018-05-09,527.0,0.0,34.0,2.0,0.0,0.0,1.0,1.0,14.0,6.0,0.0,17.0,6.0,59.0,0.0,50.0,0.0,2.0,719.0
2018-05-10,458.0,0.0,31.0,2.0,1.0,0.0,2.0,1.0,16.0,2.0,1.0,5.0,7.0,59.0,0.0,29.0,0.0,3.0,617.0
2018-05-11,543.0,0.0,28.0,1.0,2.0,0.0,0.0,2.0,14.0,2.0,0.0,13.0,3.0,65.0,0.0,38.0,0.0,7.0,718.0
2018-05-12,469.0,0.0,30.0,5.0,2.0,0.0,5.0,1.0,15.0,0.0,0.0,12.0,4.0,69.0,0.0,34.0,0.0,1.0,647.0
2018-05-13,432.0,0.0,25.0,5.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,4.0,2.0,42.0,0.0,42.0,0.0,2.0,564.0
2018-05-14,573.0,0.0,31.0,3.0,3.0,0.0,1.0,2.0,16.0,2.0,0.0,14.0,9.0,64.0,0.0,41.0,0.0,2.0,761.0
2018-05-15,599.0,0.0,27.0,4.0,6.0,0.0,1.0,7.0,18.0,0.0,0.0,14.0,4.0,70.0,1.0,45.0,0.0,3.0,799.0
2018-05-16,567.0,0.0,39.0,7.0,1.0,0.0,1.0,2.0,6.0,2.0,0.0,7.0,6.0,59.0,1.0,41.0,0.0,3.0,742.0
2018-05-17,549.0,0.0,44.0,2.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,24.0,11.0,63.0,0.0,34.0,0.0,1.0,739.0
2018-05-18,648.0,0.0,44.0,2.0,1.0,0.0,3.0,0.0,14.0,1.0,0.0,16.0,6.0,72.0,0.0,33.0,0.0,4.0,844.0
2018-05-19,472.0,0.0,28.0,1.0,3.0,0.0,0.0,0.0,12.0,5.0,0.0,17.0,8.0,73.0,0.0,39.0,0.0,3.0,661.0
2018-05-20,467.0,0.0,18.0,3.0,2.0,0.0,2.0,1.0,8.0,0.0,0.0,2.0,1.0,51.0,0.0,39.0,1.0,3.0,598.0
2018-05-21,525.0,0.0,35.0,8.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,17.0,7.0,73.0,0.0,38.0,0.0,3.0,715.0
2018-05-22,573.0,0.0,28.0,2.0,2.0,0.0,0.0,2.0,11.0,2.0,0.0,11.0,10.0,60.0,0.0,47.0,0.0,0.0,748.0
2018-05-23,586.0,0.0,34.0,6.0,3.0,0.0,1.0,1.0,14.0,2.0,0.0,19.0,7.0,61.0,0.0,40.0,0.0,2.0,776.0
2018-05-24,539.0,0.0,33.0,3.0,2.0,0.0,2.0,2.0,9.0,1.0,0.0,19.0,5.0,65.0,1.0,37.0,1.0,3.0,722.0
2018-05-25,608.0,0.0,27.0,3.0,3.0,0.0,0.0,2.0,13.0,1.0,1.0,17.0,7.0,83.0,0.0,38.0,0.0,4.0,807.0
2018-05-26,465.0,0.0,28.0,6.0,2.0,0.0,0.0,0.0,13.0,1.0,0.0,15.0,5.0,71.0,0.0,45.0,0.0,0.0,651.0
2018-05-27,430.0,0.0,25.0,4.0,7.0,0.0,0.0,0.0,6.0,3.0,1.0,6.0,3.0,43.0,0.0,42.0,0.0,5.0,575.0
2018-05-28,516.0,0.0,51.0,4.0,2.0,0.0,2.0,1.0,18.0,2.0,0.0,12.0,4.0,81.0,0.0,32.0,1.0,3.0,729.0
2018-05-29,496.0,0.0,32.0,2.0,2.0,0.0,1.0,1.0,15.0,4.0,0.0,14.0,6.0,62.0,0.0,34.0,0.0,0.0,669.0
2018-05-30,589.0,0.0,24.0,3.0,5.0,0.0,2.0,4.0,14.0,1.0,0.0,19.0,2.0,72.0,0.0,34.0,0.0,2.0,771.0
2018-05-31,581.0,0.0,41.0,2.0,2.0,0.0,0.0,1.0,11.0,1.0,0.0,15.0,1.0,70.0,0.0,44.0,0.0,2.0,771.0
2018-06-01,732.0,0.0,47.0,3.0,5.0,0.0,2.0,1.0,13.0,3.0,0.0,20.0,6.0,63.0,0.0,38.0,0.0,5.0,938.0
2018-06-02,518.0,0.0,35.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,16.0,7.0,57.0,0.0,35.0,1.0,5.0,690.0
2018-06-03,431.0,0.0,29.0,3.0,3.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,2.0,48.0,0.0,20.0,0.0,1.0,549.0
2018-06-04,561.0,0.0,25.0,3.0,0.0,0.0,1.0,1.0,14.0,4.0,0.0,16.0,5.0,82.0,0.0,31.0,0.0,2.0,745.0
2018-06-05,575.0,0.0,41.0,7.0,2.0,0.0,0.0,2.0,10.0,1.0,0.0,21.0,8.0,79.0,1.0,31.0,0.0,0.0,778.0
2018-06-06,582.0,0.0,35.0,3.0,3.0,0.0,2.0,0.0,13.0,7.0,1.0,20.0,5.0,66.0,0.0,35.0,0.0,3.0,775.0
2018-06-07,523.0,0.0,38.0,5.0,8.0,0.0,2.0,3.0,23.0,2.0,0.0,11.0,6.0,80.0,0.0,31.0,0.0,2.0,734.0
2018-06-08,560.0,0.0,37.0,5.0,5.0,0.0,0.0,0.0,17.0,2.0,2.0,20.0,6.0,77.0,0.0,43.0,0.0,2.0,776.0
2018-06-09,436.0,0.0,18.0,8.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,15.0,6.0,66.0,0.0,33.0,0.0,2.0,595.0
2018-06-10,468.0,0.0,22.0,4.0,5.0,0.0,3.0,0.0,15.0,0.0,0.0,3.0,0.0,48.0,0.0,43.0,0.0,5.0,616.0
2018-06-11,521.0,0.0,18.0,6.0,1.0,0.0,1.0,1.0,14.0,3.0,0.0,15.0,9.0,69.0,1.0,50.0,0.0,0.0,709.0
2018-06-12,481.0,0.0,33.0,2.0,2.0,0.0,1.0,2.0,6.0,2.0,1.0,12.0,3.0,54.0,0.0,33.0,0.0,6.0,638.0
2018-06-13,449.0,0.0,29.0,0.0,1.0,0.0,2.0,0.0,13.0,1.0,2.0,18.0,4.0,44.0,1.0,45.0,0.0,3.0,612.0
2018-06-14,482.0,0.0,28.0,1.0,0.0,0.0,2.0,1.0,11.0,2.0,0.0,17.0,6.0,50.0,1.0,40.0,0.0,4.0,645.0
2018-06-15,564.0,0.0,31.0,3.0,1.0,0.0,2.0,1.0,12.0,1.0,0.0,16.0,6.0,67.0,0.0,39.0,0.0,9.0,752.0
2018-06-16,429.0,0.0,32.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,10.0,5.0,67.0,0.0,28.0,0.0,4.0,593.0
2018-06-17,371.0,0.0,14.0,7.0,3.0,0.0,3.0,0.0,8.0,0.0,0.0,2.0,0.0,51.0,0.0,35.0,0.0,2.0,496.0
2018-06-18,505.0,0.0,24.0,2.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,16.0,9.0,73.0,0.0,36.0,1.0,3.0,683.0
2018-06-19,483.0,0.0,35.0,8.0,0.0,0.0,0.0,2.0,11.0,2.0,2.0,20.0,5.0,61.0,0.0,46.0,0.0,1.0,676.0
2018-06-20,549.0,0.0,29.0,1.0,5.0,0.0,0.0,0.0,11.0,1.0,0.0,23.0,13.0,62.0,0.0,49.0,1.0,5.0,749.0
2018-06-21,506.0,0.0,22.0,2.0,4.0,0.0,1.0,1.0,7.0,0.0,0.0,12.0,6.0,58.0,0.0,34.0,0.0,0.0,653.0
2018-06-22,517.0,0.0,40.0,5.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,18.0,5.0,80.0,0.0,33.0,0.0,2.0,714.0
2018-06-23,425.0,0.0,24.0,3.0,5.0,0.0,0.0,0.0,9.0,2.0,0.0,29.0,6.0,65.0,0.0,27.0,0.0,2.0,597.0
2018-06-24,365.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,4.0,0.0,51.0,0.0,31.0,0.0,4.0,491.0
2018-06-25,502.0,0.0,38.0,4.0,3.0,0.0,2.0,0.0,17.0,2.0,2.0,13.0,6.0,63.0,0.0,44.0,0.0,7.0,703.0
2018-06-26,486.0,0.0,34.0,5.0,2.0,0.0,1.0,1.0,14.0,1.0,1.0,16.0,6.0,68.0,1.0,42.0,0.0,4.0,682.0
2018-06-27,510.0,0.0,27.0,4.0,4.0,0.0,1.0,0.0,11.0,4.0,0.0,15.0,2.0,72.0,0.0,39.0,1.0,5.0,695.0
2018-06-28,484.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,16.0,3.0,1.0,16.0,8.0,67.0,0.0,54.0,0.0,3.0,683.0
2018-06-29,510.0,0.0,20.0,4.0,4.0,0.0,3.0,0.0,14.0,0.0,4.0,23.0,7.0,71.0,0.0,35.0,0.0,3.0,698.0
2018-06-30,427.0,0.0,36.0,4.0,4.0,0.0,0.0,0.0,13.0,0.0,1.0,16.0,2.0,70.0,0.0,39.0,0.0,6.0,618.0
2018-07-01,432.0,0.0,11.0,5.0,5.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,32.0,0.0,27.0,0.0,8.0,532.0
2018-07-02,530.0,0.0,27.0,2.0,0.0,0.0,0.0,1.0,21.0,1.0,2.0,10.0,5.0,66.0,0.0,48.0,0.0,1.0,714.0
2018-07-03,493.0,0.0,23.0,6.0,5.0,0.0,2.0,4.0,10.0,2.0,0.0,21.0,7.0,68.0,1.0,37.0,0.0,4.0,683.0
2018-07-04,520.0,0.0,37.0,2.0,2.0,0.0,3.0,0.0,24.0,2.0,0.0,17.0,5.0,79.0,1.0,42.0,1.0,2.0,737.0
2018-07-05,561.0,0.0,21.0,3.0,3.0,0.0,2.0,1.0,16.0,2.0,0.0,18.0,7.0,73.0,0.0,49.0,0.0,2.0,758.0
2018-07-06,616.0,0.0,31.0,2.0,3.0,0.0,2.0,2.0,16.0,0.0,0.0,21.0,6.0,81.0,0.0,50.0,0.0,3.0,833.0
2018-07-07,479.0,0.0,25.0,6.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,19.0,5.0,69.0,0.0,31.0,0.0,7.0,658.0
2018-07-08,414.0,0.0,12.0,6.0,6.0,0.0,2.0,0.0,11.0,1.0,1.0,0.0,0.0,40.0,0.0,27.0,0.0,4.0,524.0
2018-07-09,518.0,0.0,24.0,1.0,2.0,0.0,3.0,1.0,11.0,1.0,1.0,9.0,8.0,67.0,0.0,47.0,0.0,2.0,695.0
2018-07-10,541.0,0.0,30.0,5.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,16.0,2.0,74.0,0.0,41.0,0.0,1.0,722.0
2018-07-11,537.0,0.0,27.0,1.0,0.0,0.0,2.0,2.0,18.0,3.0,2.0,18.0,7.0,61.0,0.0,43.0,0.0,4.0,725.0
2018-07-12,514.0,0.0,21.0,2.0,4.0,0.0,2.0,1.0,15.0,1.0,0.0,14.0,4.0,84.0,0.0,33.0,0.0,4.0,699.0
2018-07-13,559.0,0.0,16.0,4.0,1.0,0.0,4.0,2.0,15.0,2.0,1.0,24.0,8.0,71.0,2.0,43.0,0.0,1.0,753.0
2018-07-14,457.0,0.0,18.0,4.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,13.0,5.0,65.0,0.0,23.0,0.0,5.0,600.0
2018-07-15,479.0,0.0,25.0,2.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,1.0,0.0,37.0,0.0,32.0,0.0,5.0,595.0
2018-07-16,495.0,0.0,32.0,4.0,1.0,0.0,1.0,3.0,16.0,1.0,1.0,21.0,8.0,73.0,0.0,34.0,0.0,4.0,694.0
2018-07-17,531.0,0.0,28.0,3.0,1.0,0.0,2.0,1.0,17.0,1.0,0.0,9.0,10.0,77.0,0.0,32.0,0.0,6.0,718.0
2018-07-18,479.0,0.0,16.0,2.0,4.0,0.0,2.0,0.0,12.0,4.0,0.0,10.0,8.0,59.0,0.0,39.0,0.0,2.0,637.0
2018-07-19,484.0,0.0,19.0,4.0,3.0,0.0,1.0,0.0,13.0,3.0,0.0,22.0,5.0,71.0,0.0,42.0,0.0,3.0,670.0
2018-07-20,510.0,0.0,21.0,4.0,3.0,0.0,1.0,0.0,14.0,3.0,1.0,8.0,2.0,75.0,1.0,30.0,0.0,0.0,673.0
2018-07-21,410.0,0.0,20.0,4.0,5.0,0.0,1.0,0.0,15.0,2.0,2.0,13.0,10.0,71.0,0.0,34.0,0.0,2.0,589.0
2018-07-22,440.0,0.0,9.0,6.0,4.0,0.0,3.0,0.0,13.0,0.0,1.0,4.0,0.0,38.0,0.0,40.0,0.0,4.0,562.0
2018-07-23,499.0,0.0,30.0,2.0,2.0,0.0,1.0,5.0,16.0,0.0,2.0,6.0,5.0,76.0,0.0,40.0,0.0,2.0,686.0
2018-07-24,494.0,0.0,27.0,4.0,2.0,0.0,1.0,1.0,19.0,3.0,2.0,11.0,4.0,64.0,0.0,38.0,0.0,4.0,674.0
2018-07-25,483.0,0.0,22.0,4.0,1.0,0.0,6.0,1.0,20.0,3.0,1.0,15.0,13.0,82.0,0.0,29.0,0.0,3.0,683.0
2018-07-26,481.0,0.0,23.0,3.0,3.0,0.0,0.0,1.0,12.0,0.0,1.0,17.0,8.0,87.0,0.0,39.0,0.0,2.0,677.0
2018-07-27,498.0,0.0,28.0,3.0,4.0,0.0,1.0,0.0,14.0,3.0,2.0,16.0,6.0,80.0,0.0,34.0,1.0,1.0,691.0
2018-07-28,422.0,0.0,11.0,5.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,14.0,2.0,49.0,0.0,32.0,1.0,1.0,549.0
2018-07-29,435.0,0.0,23.0,7.0,4.0,0.0,0.0,0.0,15.0,3.0,2.0,4.0,1.0,39.0,0.0,28.0,0.0,2.0,563.0
2018-07-30,476.0,0.0,27.0,5.0,2.0,0.0,0.0,1.0,10.0,2.0,0.0,20.0,14.0,80.0,0.0,40.0,0.0,2.0,679.0
2018-07-31,450.0,0.0,26.0,2.0,1.0,0.0,2.0,4.0,10.0,1.0,2.0,16.0,11.0,56.0,0.0,45.0,0.0,1.0,627.0
2018-08-01,651.0,0.0,27.0,3.0,4.0,0.0,1.0,2.0,17.0,5.0,0.0,8.0,8.0,68.0,0.0,40.0,0.0,9.0,843.0
2018-08-02,544.0,0.0,19.0,2.0,4.0,0.0,0.0,2.0,8.0,2.0,0.0,19.0,6.0,66.0,1.0,32.0,1.0,2.0,708.0
2018-08-03,550.0,0.0,21.0,2.0,4.0,0.0,0.0,1.0,9.0,3.0,1.0,15.0,10.0,75.0,0.0,49.0,0.0,0.0,740.0
2018-08-04,437.0,0.0,14.0,4.0,2.0,0.0,2.0,0.0,12.0,1.0,1.0,11.0,5.0,63.0,1.0,29.0,0.0,3.0,585.0
2018-08-05,384.0,0.0,12.0,6.0,3.0,0.0,2.0,0.0,15.0,1.0,4.0,2.0,0.0,49.0,0.0,39.0,1.0,3.0,521.0
2018-08-06,542.0,0.0,27.0,0.0,0.0,0.0,3.0,2.0,7.0,2.0,0.0,15.0,13.0,69.0,0.0,33.0,0.0,4.0,717.0
2018-08-07,524.0,0.0,17.0,2.0,0.0,0.0,4.0,1.0,12.0,4.0,1.0,14.0,15.0,67.0,2.0,33.0,0.0,5.0,701.0
2018-08-08,536.0,0.0,21.0,3.0,1.0,0.0,1.0,1.0,16.0,1.0,0.0,20.0,14.0,77.0,0.0,51.0,0.0,1.0,743.0
2018-08-09,485.0,0.0,21.0,5.0,7.0,0.0,2.0,2.0,11.0,1.0,0.0,16.0,8.0,70.0,0.0,47.0,0.0,0.0,675.0
2018-08-10,573.0,0.0,27.0,3.0,2.0,0.0,4.0,1.0,11.0,0.0,1.0,15.0,7.0,83.0,1.0,41.0,0.0,5.0,774.0
2018-08-11,436.0,0.0,10.0,2.0,2.0,0.0,3.0,1.0,8.0,3.0,0.0,14.0,4.0,62.0,0.0,34.0,0.0,5.0,584.0
2018-08-12,394.0,0.0,12.0,5.0,1.0,0.0,2.0,0.0,12.0,0.0,0.0,2.0,1.0,53.0,0.0,26.0,0.0,3.0,511.0
2018-08-13,550.0,0.0,24.0,6.0,1.0,0.0,0.0,0.0,14.0,4.0,1.0,15.0,5.0,76.0,0.0,35.0,0.0,1.0,732.0
2018-08-14,518.0,0.0,16.0,0.0,3.0,0.0,0.0,2.0,9.0,2.0,0.0,9.0,13.0,82.0,1.0,46.0,0.0,2.0,703.0
2018-08-15,562.0,0.0,26.0,3.0,3.0,0.0,3.0,2.0,22.0,0.0,1.0,15.0,8.0,86.0,0.0,42.0,0.0,8.0,781.0
2018-08-16,554.0,0.0,29.0,6.0,2.0,0.0,2.0,0.0,15.0,2.0,0.0,17.0,8.0,73.0,0.0,37.0,0.0,5.0,750.0
2018-08-17,552.0,0.0,24.0,4.0,5.0,0.0,2.0,1.0,9.0,1.0,0.0,19.0,2.0,83.0,0.0,38.0,1.0,6.0,747.0
2018-08-18,448.0,0.0,22.0,5.0,5.0,0.0,2.0,0.0,12.0,0.0,1.0,16.0,6.0,66.0,0.0,32.0,0.0,7.0,622.0
2018-08-19,421.0,0.0,24.0,6.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,59.0,0.0,34.0,0.0,6.0,567.0
2018-08-20,552.0,0.0,22.0,1.0,0.0,0.0,2.0,0.0,12.0,3.0,0.0,11.0,4.0,79.0,0.0,42.0,0.0,2.0,730.0
2018-08-21,507.0,0.0,10.0,3.0,4.0,0.0,1.0,0.0,17.0,3.0,0.0,14.0,6.0,55.0,0.0,45.0,0.0,4.0,669.0
2018-08-22,537.0,0.0,29.0,0.0,0.0,0.0,2.0,1.0,15.0,5.0,3.0,20.0,8.0,68.0,0.0,42.0,0.0,3.0,733.0
2018-08-23,521.0,0.0,17.0,3.0,0.0,0.0,2.0,0.0,17.0,3.0,0.0,19.0,11.0,70.0,0.0,43.0,0.0,3.0,709.0
2018-08-24,499.0,0.0,16.0,5.0,5.0,0.0,1.0,4.0,12.0,1.0,0.0,24.0,12.0,87.0,0.0,35.0,0.0,8.0,709.0
2018-08-25,454.0,0.0,14.0,7.0,5.0,0.0,2.0,0.0,13.0,1.0,0.0,9.0,7.0,78.0,0.0,43.0,0.0,7.0,640.0
2018-08-26,429.0,0.0,12.0,4.0,4.0,0.0,1.0,0.0,20.0,1.0,0.0,3.0,3.0,41.0,0.0,36.0,0.0,3.0,557.0
